subset,start_station_id,hour,avg_trips
all,1047,20,1.3418079096045197
all,1047,21,1.07909604519774
all,1047,22,0.5112994350282486
all,1047,23,0.1384180790960452
all,1048,5,1.0847457627118644
all,1048,6,1.652542372881356
all,1048,7,1.5084745762711864
all,1048,8,1.1666666666666667
all,1048,9,1.1440677966101696
all,1048,10,1.4802259887005649
all,1048,11,1.5564971751412429
all,1048,12,2.022598870056497
all,1048,13,2.268361581920904
all,1048,14,2.7429378531073447
all,1048,15,2.7062146892655368
all,1048,16,2.494350282485876
all,1048,17,2.3954802259887007
all,1048,18,1.963276836158192
all,1048,19,1.42090395480226
all,1048,20,1.0960451977401129
all,1048,21,0.9689265536723164
all,1048,22,0.4548022598870056
all,1048,23,0.1327683615819209
all,1049,5,0.4689265536723164
all,1049,6,1.3672316384180792
all,1049,7,0.963276836158192
all,1049,8,0.4858757062146893
all,1049,9,0.4915254237288136
all,1049,10,0.5677966101694916
all,1049,11,0.8700564971751412
all,1049,12,0.7711864406779662
all,1049,13,1.1977401129943503
all,1049,14,1.310734463276836
all,1049,15,1.0819209039548023
all,1049,16,1.0960451977401129
all,1049,17,0.7768361581920904
all,1049,18,0.8135593220338984
all,1049,19,0.4576271186440678
all,1049,20,0.3531073446327684
all,1049,21,0.2542372881355932
all,1049,22,0.06779661016949153
all,1049,23,0.03672316384180791
all,1816,5,0.4689265536723164
all,1816,6,0.3954802259887006
all,1816,7,0.23163841807909605
all,1816,8,0.22598870056497175
all,1816,9,0.2966101694915254
all,1816,10,0.2824858757062147
all,1816,11,0.3163841807909605
all,1816,12,0.5028248587570622
all,1816,13,0.748587570621469
all,1816,14,0.9322033898305084
all,1816,15,0.7627118644067796
all,1816,16,0.7062146892655368
all,1816,17,0.6271186440677966
all,1816,18,0.5988700564971752
all,1816,19,0.4830508474576271
all,1816,20,0.307909604519774
all,1816,21,0.19491525423728814
all,1816,22,0.05649717514124294
all,1816,23,0.01694915254237288
all,1887,5,0.3813559322033898
all,1887,6,0.3644067796610169
all,1887,7,0.2909604519774011
all,1887,8,0.2514124293785311
all,1887,9,0.2824858757062147
all,1887,10,0.19491525423728814
all,1887,11,0.2288135593220339
all,1887,12,0.3389830508474576
all,1887,13,0.5225988700564972
all,1887,14,0.536723163841808
all,1887,15,0.4124293785310734
all,1887,16,0.3870056497175141
all,1887,17,0.2994350282485876
all,1887,18,0.2768361581920904
all,1887,19,0.192090395480226
all,1887,20,0.18926553672316385
all,1887,21,0.11864406779661017
all,1887,22,0.059322033898305086
all,1887,23,0.01694915254237288
all,1888,5,0.9152542372881356
all,1888,6,0.940677966101695
all,1888,7,0.5847457627118644
all,1888,8,0.5310734463276836
all,1888,9,0.4689265536723164
all,1888,10,0.655367231638418
all,1888,11,0.6045197740112994
all,1888,12,0.6807909604519774
all,1888,13,1.0254237288135593
all,1888,14,1.2033898305084745
all,1888,15,1.0056497175141244
all,1888,16,0.9830508474576272
all,1888,17,0.8050847457627118
all,1888,18,0.7627118644067796
all,1888,19,0.5254237288135594
all,1888,20,0.6186440677966102
all,1888,21,0.5028248587570622
all,1888,22,0.15819209039548024
all,1888,23,0.0480225988700565
all,1889,5,0.01694915254237288
all,1889,6,0.09322033898305085
all,1889,7,0.02824858757062147
all,1889,8,0.07909604519774012
all,1889,9,0.1384180790960452
all,1889,10,0.2457627118644068
all,1889,11,0.2768361581920904
all,1889,12,0.4830508474576271
all,1889,13,0.4915254237288136
all,1889,14,0.5734463276836158
all,1889,15,0.5988700564971752
all,1889,16,0.5169491525423728
all,1889,17,0.53954802259887
all,1889,18,0.536723163841808
all,1889,19,0.5847457627118644
all,1889,20,0.3022598870056497
all,1889,21,0.1497175141242938
all,1889,22,0.04519774011299435
all,1889,23,0.002824858757062147
all,1890,5,0.1016949152542373
all,1890,6,0.1553672316384181
all,1890,7,0.2542372881355932
all,1890,8,0.2514124293785311
all,1890,9,0.20903954802259886
all,1890,10,0.15819209039548024
all,1890,11,0.2655367231638418
all,1890,12,0.3163841807909605
all,1890,13,0.5056497175141242
all,1890,14,0.5508474576271186
all,1890,15,0.4915254237288136
all,1890,16,0.4576271186440678
all,1890,17,0.3870056497175141
all,1890,18,0.3022598870056497
all,1890,19,0.2175141242937853
all,1890,20,0.1553672316384181
all,1890,21,0.09322033898305085
all,1890,22,0.025423728813559324
all,1890,23,0.00847457627118644
all,1891,5,0.19491525423728814
all,1891,6,0.3813559322033898
all,1891,7,0.4548022598870056
all,1891,8,0.4124293785310734
all,1891,9,0.4209039548022599
all,1891,10,0.4830508474576271
all,1891,11,0.53954802259887
all,1891,12,0.7542372881355932
all,1891,13,0.7570621468926554
all,1891,14,0.9180790960451978
all,1891,15,0.6864406779661016
all,1891,16,0.6581920903954802
all,1891,17,0.5819209039548022
all,1891,18,0.5225988700564972
all,1891,19,0.3644067796610169
all,1891,20,0.268361581920904
all,1891,21,0.288135593220339
all,1891,22,0.07627118644067797
all,1891,23,0.03389830508474576
all,1892,5,0.9830508474576272
all,1892,6,1.152542372881356
all,1892,7,1.3587570621468927
all,1892,8,1.1016949152542372
all,1892,9,1.1977401129943503
all,1892,10,1.57909604519774
all,1892,11,1.5649717514124293
all,1892,12,1.6694915254237288
all,1892,13,2.2005649717514126
all,1892,14,2.3983050847457625
all,1892,15,2.1016949152542375
all,1892,16,2.0084745762711864
all,1892,17,1.8022598870056497
all,1892,18,1.6016949152542372
all,1892,19,1.4548022598870056
all,1892,20,1.2485875706214689
all,1892,21,1.1327683615819208
all,1892,22,0.4209039548022599
all,1892,23,0.11581920903954802
all,1893,5,0.4604519774011299
all,1893,6,0.3926553672316384
all,1893,7,0.3022598870056497
all,1893,8,0.2824858757062147
all,1893,9,0.3333333333333333
all,1893,10,0.3870056497175141
all,1893,11,0.403954802259887
all,1893,12,0.4406779661016949
all,1893,13,0.5536723163841808
all,1893,14,0.6497175141242938
all,1893,15,0.7175141242937854
all,1893,16,0.6581920903954802
all,1893,17,0.615819209039548
all,1893,18,0.384180790960452
all,1893,19,0.3728813559322034
all,1893,20,0.3502824858757062
all,1893,21,0.24293785310734464
all,1893,22,0.11581920903954802
all,1893,23,0.02824858757062147
all,1894,5,0.632768361581921
all,1894,6,1.5960451977401129
all,1894,7,1.0508474576271187
all,1894,8,0.9491525423728814
all,1894,9,0.903954802259887
all,1894,10,1.0621468926553672
all,1894,11,1.1384180790960452
all,1894,12,1.271186440677966
all,1894,13,1.2740112994350283
all,1894,14,1.307909604519774
all,1894,15,1.152542372881356
all,1894,16,1.0282485875706215
all,1894,17,0.9576271186440678
all,1894,18,0.943502824858757
all,1894,19,0.827683615819209
all,1894,20,0.692090395480226
all,1894,21,0.4661016949152542
all,1894,22,0.2062146892655367
all,1894,23,0.0903954802259887
all,1895,5,0.4971751412429379
all,1895,6,0.384180790960452
all,1895,7,0.16666666666666666
all,1895,8,0.1440677966101695
all,1895,9,0.16101694915254236
all,1895,10,0.17231638418079095
all,1895,11,0.2542372881355932
all,1895,12,0.2711864406779661
all,1895,13,0.4096045197740113
all,1895,14,0.3559322033898305
all,1895,15,0.4152542372881356
all,1895,16,0.5451977401129944
all,1895,17,0.4011299435028249
all,1895,18,0.3389830508474576
all,1895,19,0.2853107344632768
all,1895,20,0.288135593220339
all,1895,21,0.17231638418079095
all,1895,22,0.0480225988700565
all,1895,23,0.014124293785310734
all,1896,5,0.24858757062146894
all,1896,6,0.16101694915254236
all,1896,7,0.11581920903954802
all,1896,8,0.06779661016949153
all,1896,9,0.10451977401129943
all,1896,10,0.11299435028248588
all,1896,11,0.1694915254237288
all,1896,12,0.2344632768361582
all,1896,13,0.3050847457627119
all,1896,14,0.3983050847457627
all,1896,15,0.4265536723163842
all,1896,16,0.2824858757062147
all,1896,17,0.2937853107344633
all,1896,18,0.22033898305084745
all,1896,19,0.1638418079096045
all,1896,20,0.1327683615819209
all,1896,21,0.1016949152542373
all,1896,22,0.031073446327683617
all,1896,23,0.002824858757062147
all,1897,5,0.3163841807909605
all,1897,6,0.6101694915254238
all,1897,7,0.3502824858757062
all,1897,8,0.327683615819209
all,1897,9,0.3248587570621469
all,1897,10,0.4152542372881356
all,1897,11,0.4067796610169492
all,1897,12,0.4632768361581921
all,1897,13,0.6638418079096046
all,1897,14,0.7344632768361582
all,1897,15,0.6299435028248588
all,1897,16,0.5790960451977402
all,1897,17,0.4774011299435028
all,1897,18,0.3898305084745763
all,1897,19,0.3502824858757062
all,1897,20,0.268361581920904
all,1897,21,0.18926553672316385
all,1897,22,0.14689265536723164
all,1897,23,0.03672316384180791
all,1898,5,0.268361581920904
all,1898,6,0.3163841807909605
all,1898,7,0.16666666666666666
all,1898,8,0.12429378531073447
all,1898,9,0.14124293785310735
all,1898,10,0.14689265536723164
all,1898,11,0.17796610169491525
all,1898,12,0.2627118644067797
all,1898,13,0.3220338983050847
all,1898,14,0.3785310734463277
all,1898,15,0.4378531073446328
all,1898,16,0.4406779661016949
all,1898,17,0.3898305084745763
all,1898,18,0.2966101694915254
all,1898,19,0.2740112994350282
all,1898,20,0.2288135593220339
all,1898,21,0.13559322033898305
all,1898,22,0.0480225988700565
all,1898,23,0.005649717514124294
all,1899,5,0.8559322033898306
all,1899,6,1.0508474576271187
all,1899,7,0.8587570621468926
all,1899,8,0.6468926553672316
all,1899,9,0.8248587570621468
all,1899,10,0.7655367231638418
all,1899,11,0.8700564971751412
all,1899,12,1.1214689265536724
all,1899,13,1.53954802259887
all,1899,14,1.7966101694915255
all,1899,15,1.5225988700564972
all,1899,16,1.6638418079096045
all,1899,17,1.4519774011299436
all,1899,18,1.2372881355932204
all,1899,19,1.0536723163841808
all,1899,20,0.7994350282485876
all,1899,21,0.5706214689265536
all,1899,22,0.17796610169491525
all,1899,23,0.08757062146892655
all,1900,5,0.07062146892655367
all,1900,6,0.2768361581920904
all,1900,7,0.2288135593220339
all,1900,8,0.19491525423728814
all,1900,9,0.2457627118644068
all,1900,10,0.2853107344632768
all,1900,11,0.3361581920903955
all,1900,12,0.4745762711864407
all,1900,13,0.655367231638418
all,1900,14,0.6497175141242938
all,1900,15,0.5141242937853108
all,1900,16,0.5282485875706214
all,1900,17,0.5112994350282486
all,1900,18,0.423728813559322
all,1900,19,0.2401129943502825
all,1900,20,0.23163841807909605
all,1900,21,0.18926553672316385
all,1900,22,0.03672316384180791
all,1900,23,0.00847457627118644
weekdays,2,5,0.35177865612648224
weekdays,2,6,0.43873517786561267
weekdays,2,7,0.4268774703557312
weekdays,2,8,0.37549407114624506
weekdays,2,9,0.35177865612648224
weekdays,2,10,0.5335968379446641
weekdays,2,11,0.5770750988142292
weekdays,2,12,0.6758893280632411
weekdays,2,13,1.023715415019763
weekdays,2,14,0.6600790513833992
weekdays,2,15,0.34782608695652173
weekdays,2,16,0.3359683794466403
weekdays,2,17,0.25296442687747034
weekdays,2,18,0.30434782608695654
weekdays,2,19,0.22134387351778656
weekdays,2,20,0.25296442687747034
weekdays,2,21,0.06324110671936758
weekdays,2,22,0.011857707509881422
weekdays,2,23,0.019762845849802372
weekdays,3,5,1.541501976284585
weekdays,3,6,3.0632411067193677
weekdays,3,7,3.58102766798419
weekdays,3,8,2.4703557312252964
weekdays,3,9,2.391304347826087
weekdays,3,10,2.3952569169960474
weekdays,3,11,2.569169960474308
weekdays,3,12,3.3794466403162056
weekdays,3,13,4.339920948616601
weekdays,3,14,5.454545454545454
weekdays,3,15,5.098814229249012
weekdays,3,16,4.573122529644269
weekdays,3,17,4.237154150197629
weekdays,3,18,3.7628458498023716
weekdays,3,19,3.0434782608695654
weekdays,3,20,2.411067193675889
weekdays,3,21,1.9090909090909092
weekdays,3,22,0.857707509881423
weekdays,3,23,0.2608695652173913
weekdays,5,5,1.8774703557312253
weekdays,5,6,5.118577075098814
weekdays,5,7,4.632411067193676
weekdays,5,8,3.541501976284585
weekdays,5,9,3.1264822134387353
weekdays,5,10,2.869565217391304
weekdays,5,11,3.0790513833992095
weekdays,5,12,4.154150197628459
weekdays,5,13,5.355731225296442
weekdays,5,14,6.011857707509882
weekdays,5,15,4.924901185770751
weekdays,5,16,3.5098814229249014
weekdays,5,17,3.110671936758893
weekdays,5,18,2.355731225296443
weekdays,5,19,1.8893280632411067
weekdays,5,20,1.7312252964426877
weekdays,5,21,1.1976284584980237
weekdays,5,22,0.45849802371541504
weekdays,5,23,0.09486166007905138
weekdays,7,5,1.5138339920948616
weekdays,7,6,2.58102766798419
weekdays,7,7,2.8260869565217392
weekdays,7,8,1.9683794466403162
weekdays,7,9,1.517786561264822
weekdays,7,10,1.7351778656126482
weekdays,7,11,1.8577075098814229
weekdays,7,12,2.272727272727273
weekdays,7,13,3.0118577075098814
weekdays,7,14,3.5375494071146245
weekdays,7,15,3.280632411067194
weekdays,7,16,2.9486166007905137
weekdays,7,17,2.8063241106719365
weekdays,7,18,2.608695652173913
weekdays,7,19,2.225296442687747
weekdays,7,20,1.699604743083004
weekdays,7,21,1.4308300395256917
weekdays,7,22,0.8695652173913043
weekdays,7,23,0.233201581027668
weekdays,8,5,0.5138339920948617
weekdays,8,6,0.6284584980237155
weekdays,8,7,0.541501976284585
weekdays,8,8,0.5612648221343873
weekdays,8,9,0.7193675889328063
weekdays,8,10,0.7865612648221344
weekdays,8,11,1.173913043478261
weekdays,8,12,2.1383399209486167
weekdays,8,13,3.0118577075098814
weekdays,8,14,1.924901185770751
weekdays,8,15,0.9525691699604744
weekdays,8,16,0.391304347826087
weekdays,8,17,0.2885375494071146
weekdays,8,18,0.26877470355731226
weekdays,8,19,0.28063241106719367
weekdays,8,20,0.25691699604743085
weekdays,8,21,0.12648221343873517
weekdays,8,22,0.03162055335968379
weekdays,8,23,0.019762845849802372
weekdays,22,5,1.3517786561264822
weekdays,22,6,2.608695652173913
weekdays,22,7,1.8735177865612649
weekdays,22,8,1.3715415019762847
weekdays,22,9,1.0869565217391304
weekdays,22,10,1.08300395256917
weekdays,22,11,1.2727272727272727
weekdays,22,12,1.8063241106719368
weekdays,22,13,2.059288537549407
weekdays,22,14,2.5217391304347827
weekdays,22,15,2.1739130434782608
weekdays,22,16,1.9802371541501975
weekdays,22,17,1.7470355731225296
weekdays,22,18,1.6758893280632412
weekdays,22,19,1.565217391304348
weekdays,22,20,1.1027667984189724
weekdays,22,21,0.8260869565217391
weekdays,22,22,0.31620553359683795
weekdays,22,23,0.1067193675889328
weekdays,24,5,2.2766798418972334
weekdays,24,6,4.003952569169961
weekdays,24,7,3.292490118577075
weekdays,24,8,2.16600790513834
weekdays,24,9,2.0316205533596836
weekdays,24,10,2.260869565217391
weekdays,24,11,2.177865612648221
weekdays,24,12,2.5533596837944663
weekdays,24,13,4.296442687747035
weekdays,24,14,4.08300395256917
weekdays,24,15,3.6363636363636362
weekdays,24,16,3.316205533596838
weekdays,24,17,3.0039525691699605
weekdays,24,18,2.1699604743083003
weekdays,24,19,1.5138339920948616
weekdays,24,20,1.5968379446640317
weekdays,24,21,1.2213438735177866
weekdays,24,22,0.6047430830039525
weekdays,24,23,0.06324110671936758
weekdays,33,5,0.25296442687747034
weekdays,33,6,0.9051383399209486
weekdays,33,7,0.932806324110672
weekdays,33,8,0.5889328063241107
weekdays,33,9,0.5889328063241107
weekdays,33,10,0.6640316205533597
weekdays,33,11,0.6758893280632411
weekdays,33,12,0.9090909090909091
weekdays,33,13,1.2015810276679841
weekdays,33,14,1.2766798418972332
weekdays,33,15,1.3438735177865613
weekdays,33,16,1.007905138339921
weekdays,33,17,0.7905138339920948
weekdays,33,18,0.7905138339920948
weekdays,33,19,0.5098814229249012
weekdays,33,20,0.31620553359683795
weekdays,33,21,0.2727272727272727
weekdays,33,22,0.10276679841897234
weekdays,33,23,0.043478260869565216
weekdays,34,5,0.7865612648221344
weekdays,34,6,3.035573122529644
weekdays,34,7,3.940711462450593
weekdays,34,8,2.6205533596837944
weekdays,34,9,2.375494071146245
weekdays,34,10,2.541501976284585
weekdays,34,11,2.675889328063241
weekdays,34,12,3.3873517786561265
weekdays,34,13,3.8735177865612647
weekdays,34,14,5.434782608695652
weekdays,34,15,4.968379446640316
weekdays,34,16,3.7549407114624507
weekdays,34,17,3.0988142292490117
weekdays,34,18,2.6956521739130435
weekdays,34,19,2.3873517786561265
weekdays,34,20,1.6719367588932805
weekdays,34,21,1.0395256916996047
weekdays,34,22,0.47035573122529645
weekdays,34,23,0.11857707509881422
weekdays,36,5,1.5612648221343874
weekdays,36,6,2.9011857707509883
weekdays,36,7,2.1462450592885376
weekdays,36,8,1.9288537549407114
weekdays,36,9,2.5770750988142295
weekdays,36,10,3.08300395256917
weekdays,36,11,3.616600790513834
weekdays,36,12,4.304347826086956
weekdays,36,13,6.6561264822134385
weekdays,36,14,7.7312252964426875
weekdays,36,15,6.1976284584980235
weekdays,36,16,5.086956521739131
weekdays,36,17,4.324110671936759
weekdays,36,18,3.5573122529644268
weekdays,36,19,3.1897233201581026
weekdays,36,20,2.1739130434782608
weekdays,36,21,1.6007905138339922
weekdays,36,22,0.5177865612648221
weekdays,36,23,0.2648221343873518
weekdays,49,5,0.6758893280632411
weekdays,49,6,1.1225296442687747
weekdays,49,7,1.7549407114624507
weekdays,49,8,1.7509881422924902
weekdays,49,9,2.5928853754940713
weekdays,49,10,2.9683794466403164
weekdays,49,11,3.150197628458498
weekdays,49,12,2.8735177865612647
weekdays,49,13,3.16600790513834
weekdays,49,14,3.150197628458498
weekdays,49,15,2.877470355731225
weekdays,49,16,1.8774703557312253
weekdays,49,17,1.6126482213438735
weekdays,49,18,1.1699604743083003
weekdays,49,19,0.8023715415019763
weekdays,49,20,0.5059288537549407
weekdays,49,21,0.30039525691699603
weekdays,49,22,0.12648221343873517
weekdays,49,23,0.04743083003952569
weekdays,58,5,1.051383399209486
weekdays,58,6,2.8458498023715415
weekdays,58,7,3.015810276679842
weekdays,58,8,3.0039525691699605
weekdays,58,9,3.5019762845849804
weekdays,58,10,3.8102766798418974
weekdays,58,11,3.9683794466403164
weekdays,58,12,5.071146245059288
weekdays,58,13,6.1936758893280635
weekdays,58,14,6.798418972332016
weekdays,58,15,6.723320158102767
weekdays,58,16,4.782608695652174
weekdays,58,17,2.5849802371541504
weekdays,58,18,1.8023715415019763
weekdays,58,19,1.4545454545454546
weekdays,58,20,0.9209486166007905
weekdays,58,21,0.7865612648221344
weekdays,58,22,0.2924901185770751
weekdays,58,23,0.1383399209486166
weekdays,69,5,0.6758893280632411
weekdays,69,6,2.177865612648221
weekdays,69,7,1.976284584980237
weekdays,69,8,1.256916996047431
weekdays,69,9,1.1462450592885376
weekdays,69,10,1.1304347826086956
weekdays,69,11,1.256916996047431
weekdays,69,12,1.3715415019762847
weekdays,69,13,1.7470355731225296
weekdays,69,14,1.774703557312253
weekdays,69,15,1.2450592885375493
weekdays,69,16,1.1422924901185771
weekdays,69,17,1.2015810276679841
weekdays,69,18,0.9446640316205533
weekdays,69,19,0.8142292490118577
weekdays,69,20,0.5731225296442688
weekdays,69,21,0.3359683794466403
weekdays,69,22,0.1541501976284585
weekdays,69,23,0.05533596837944664
weekdays,70,5,0.6640316205533597
weekdays,70,6,0.9169960474308301
weekdays,70,7,0.41106719367588934
weekdays,70,8,0.31620553359683795
weekdays,70,9,0.43873517786561267
weekdays,70,10,0.5217391304347826
weekdays,70,11,0.5098814229249012
weekdays,70,12,0.7470355731225297
weekdays,70,13,1.0909090909090908
weekdays,70,14,1.150197628458498
weekdays,70,15,1.0355731225296443
weekdays,70,16,1.0671936758893281
weekdays,70,17,0.9209486166007905
weekdays,70,18,1.0869565217391304
weekdays,70,19,0.7351778656126482
weekdays,70,20,0.5691699604743083
weekdays,70,21,0.2450592885375494
weekdays,70,22,0.05138339920948617
weekdays,70,23,0.023715415019762844
weekdays,75,5,1.4268774703557312
weekdays,75,6,3.142292490118577
weekdays,75,7,3.909090909090909
weekdays,75,8,1.8300395256916997
weekdays,75,9,1.7035573122529644
weekdays,75,10,1.640316205533597
weekdays,75,11,1.7075098814229248
weekdays,75,12,2.3201581027667983
weekdays,75,13,2.7628458498023716
weekdays,75,14,3.0039525691699605
weekdays,75,15,2.691699604743083
weekdays,75,16,2.0988142292490117
weekdays,75,17,1.6363636363636365
weekdays,75,18,1.5217391304347827
weekdays,75,19,1.2727272727272727
weekdays,75,20,0.7747035573122529
weekdays,75,21,0.5928853754940712
weekdays,75,22,0.2450592885375494
weekdays,75,23,0.07509881422924901
weekdays,82,5,0.5968379446640316
weekdays,82,6,0.5770750988142292
weekdays,82,7,0.4505928853754941
weekdays,82,8,0.42292490118577075
weekdays,82,9,0.43478260869565216
weekdays,82,10,0.6126482213438735
weekdays,82,11,0.5612648221343873
weekdays,82,12,0.7786561264822134
weekdays,82,13,1.098814229249012
weekdays,82,14,1.359683794466403
weekdays,82,15,1.1857707509881423
weekdays,82,16,0.9683794466403162
weekdays,82,17,1.0158102766798418
weekdays,82,18,0.9090909090909091
weekdays,82,19,0.7865612648221344
weekdays,82,20,0.766798418972332
weekdays,82,21,0.6521739130434783
weekdays,82,22,0.1976284584980237
weekdays,82,23,0.09881422924901186
weekdays,83,5,2.802371541501976
weekdays,83,6,4.608695652173913
weekdays,83,7,3.6877470355731226
weekdays,83,8,2.3122529644268774
weekdays,83,9,2.430830039525692
weekdays,83,10,3.1185770750988144
weekdays,83,11,3.300395256916996
weekdays,83,12,4.24901185770751
weekdays,83,13,5.936758893280633
weekdays,83,14,7.150197628458498
weekdays,83,15,6.106719367588933
weekdays,83,16,4.735177865612648
weekdays,83,17,3.909090909090909
weekdays,83,18,3.5770750988142295
weekdays,83,19,3.059288537549407
weekdays,83,20,2.2450592885375493
weekdays,83,21,1.4940711462450593
weekdays,83,22,0.6561264822134387
weekdays,83,23,0.22529644268774704
weekdays,87,5,0.34782608695652173
weekdays,87,6,1.2173913043478262
weekdays,87,7,1.849802371541502
weekdays,87,8,1.5296442687747036
weekdays,87,9,2.7351778656126484
weekdays,87,10,2.411067193675889
weekdays,87,11,3.0316205533596836
weekdays,87,12,3.7233201581027666
weekdays,87,13,4.308300395256917
weekdays,87,14,4.648221343873518
weekdays,87,15,3.5968379446640317
weekdays,87,16,3.177865612648221
weekdays,87,17,2.3517786561264824
weekdays,87,18,1.8023715415019763
weekdays,87,19,1.1620553359683794
weekdays,87,20,0.6324110671936759
weekdays,87,21,0.42292490118577075
weekdays,87,22,0.05533596837944664
weekdays,87,23,0.023715415019762844
weekdays,98,5,1.841897233201581
weekdays,98,6,1.774703557312253
weekdays,98,7,1.1067193675889329
weekdays,98,8,0.6877470355731226
weekdays,98,9,0.6996047430830039
weekdays,98,10,0.8893280632411067
weekdays,98,11,0.8972332015810277
weekdays,98,12,1.0909090909090908
weekdays,98,13,1.6956521739130435
weekdays,98,14,2.9960474308300395
weekdays,98,15,2.5849802371541504
weekdays,98,16,2.280632411067194
weekdays,98,17,2.1739130434782608
weekdays,98,18,1.8339920948616601
weekdays,98,19,1.608695652173913
weekdays,98,20,1.5533596837944663
weekdays,98,21,0.7272727272727273
weekdays,98,22,0.35177865612648224
weekdays,98,23,0.09090909090909091
weekdays,116,5,0.5019762845849802
weekdays,116,6,1.1818181818181819
weekdays,116,7,1.2134387351778657
weekdays,116,8,1.0355731225296443
weekdays,116,9,1.3201581027667983
weekdays,116,10,1.715415019762846
weekdays,116,11,2.2213438735177866
weekdays,116,12,2.707509881422925
weekdays,116,13,3.5731225296442686
weekdays,116,14,4.541501976284585
weekdays,116,15,4.043478260869565
weekdays,116,16,3.2094861660079053
weekdays,116,17,2.739130434782609
weekdays,116,18,2.2292490118577075
weekdays,116,19,2.0513833992094863
weekdays,116,20,1.4189723320158103
weekdays,116,21,0.7193675889328063
weekdays,116,22,0.3438735177865613
weekdays,116,23,0.08695652173913043
weekdays,117,5,0.6956521739130435
weekdays,117,6,1.683794466403162
weekdays,117,7,1.7826086956521738
weekdays,117,8,0.5968379446640316
weekdays,117,9,0.6561264822134387
weekdays,117,10,0.7509881422924901
weekdays,117,11,0.7707509881422925
weekdays,117,12,1.2173913043478262
weekdays,117,13,1.7786561264822134
weekdays,117,14,2.300395256916996
weekdays,117,15,2.260869565217391
weekdays,117,16,2.142292490118577
weekdays,117,17,1.8814229249011858
weekdays,117,18,1.8853754940711462
weekdays,117,19,1.7470355731225296
weekdays,117,20,1.1897233201581028
weekdays,117,21,0.5652173913043478
weekdays,117,22,0.22134387351778656
weekdays,117,23,0.05138339920948617
weekdays,131,5,0.09486166007905138
weekdays,131,6,0.4901185770750988
weekdays,131,7,0.2885375494071146
weekdays,131,8,0.24110671936758893
weekdays,131,9,0.3241106719367589
weekdays,131,10,0.391304347826087
weekdays,131,11,0.4782608695652174
weekdays,131,12,0.7272727272727273
weekdays,131,13,1.0671936758893281
weekdays,131,14,1.1185770750988142
weekdays,131,15,1.2964426877470356
weekdays,131,16,0.9130434782608695
weekdays,131,17,0.9051383399209486
weekdays,131,18,0.5770750988142292
weekdays,131,19,0.4426877470355731
weekdays,131,20,0.30039525691699603
weekdays,131,21,0.22134387351778656
weekdays,131,22,0.10276679841897234
weekdays,131,23,0.03162055335968379
weekdays,132,5,2.5098814229249014
weekdays,132,6,4.482213438735178
weekdays,132,7,3.7430830039525693
weekdays,132,8,2.1620553359683794
weekdays,132,9,1.9683794466403162
weekdays,132,10,2.2569169960474307
weekdays,132,11,1.9090909090909092
weekdays,132,12,2.5849802371541504
weekdays,132,13,3.185770750988142
weekdays,132,14,4.83794466403162
weekdays,132,15,4.549407114624506
weekdays,132,16,3.857707509881423
weekdays,132,17,3.324110671936759
weekdays,132,18,2.474308300395257
weekdays,132,19,2.260869565217391
weekdays,132,20,1.5691699604743083
weekdays,132,21,1.3043478260869565
weekdays,132,22,0.48616600790513836
weekdays,132,23,0.1857707509881423
weekdays,138,5,2.7114624505928853
weekdays,138,6,3.5098814229249014
weekdays,138,7,2.1383399209486167
weekdays,138,8,1.6482213438735178
weekdays,138,9,1.7549407114624507
weekdays,138,10,1.7588932806324111
weekdays,138,11,1.992094861660079
weekdays,138,12,2.9881422924901186
weekdays,138,13,3.9367588932806323
weekdays,138,14,3.7628458498023716
weekdays,138,15,2.6877470355731226
weekdays,138,16,2.0988142292490117
weekdays,138,17,1.640316205533597
weekdays,138,18,1.2411067193675889
weekdays,138,19,1.1660079051383399
weekdays,138,20,0.6284584980237155
weekdays,138,21,0.47035573122529645
weekdays,138,22,0.26877470355731226
weekdays,138,23,0.05138339920948617
weekdays,140,5,0.3715415019762846
weekdays,140,6,1.6363636363636365
weekdays,140,7,1.7075098814229248
weekdays,140,8,1.0118577075098814
weekdays,140,9,1.0158102766798418
weekdays,140,10,0.9407114624505929
weekdays,140,11,0.8735177865612648
weekdays,140,12,1.2371541501976284
weekdays,140,13,1.5731225296442688
weekdays,140,14,2.0948616600790513
weekdays,140,15,1.6561264822134387
weekdays,140,16,1.565217391304348
weekdays,140,17,1.4110671936758894
weekdays,140,18,1.6521739130434783
weekdays,140,19,1.466403162055336
weekdays,140,20,1.0118577075098814
weekdays,140,21,0.6719367588932806
weekdays,140,22,0.20948616600790515
weekdays,140,23,0.04743083003952569
weekdays,150,5,1.9644268774703557
weekdays,150,6,3.5296442687747036
weekdays,150,7,4.106719367588933
weekdays,150,8,2.9802371541501977
weekdays,150,9,3.150197628458498
weekdays,150,10,3.2292490118577075
weekdays,150,11,3.8537549407114624
weekdays,150,12,4.529644268774703
weekdays,150,13,5.790513833992095
weekdays,150,14,6.992094861660079
weekdays,150,15,6.818181818181818
weekdays,150,16,6.007905138339921
weekdays,150,17,5.355731225296442
weekdays,150,18,4.778656126482214
weekdays,150,19,4.142292490118577
weekdays,150,20,3.3952569169960474
weekdays,150,21,2.2845849802371543
weekdays,150,22,1.1225296442687747
weekdays,150,23,0.45454545454545453
weekdays,151,5,1.098814229249012
